x0,x1,x2,u
0.649688,0.647302,-21.7127,-0.0701379
0.651464,0.647315,-21.8098,-0.0632477
0.653296,0.647301,-21.9068,-0.0652413
0.65496,0.647254,-22.0039,-0.0592617
0.65645,0.647175,-22.101,-0.0531166
0.657747,0.647065,-22.198,-0.0461918
0.659115,0.646935,-22.295,-0.0487422
0.660327,0.646777,-22.392,-0.0432076
0.661381,0.646593,-22.489,-0.0375614
0.662304,0.646386,-22.586,-0.0329025
0.66307,0.646157,-22.6829,-0.0273263
0.663941,0.645914,-22.7798,-0.0310497
0.664681,0.645651,-22.8767,-0.0263654
0.665282,0.645367,-22.9736,-0.0214436
0.665773,0.645067,-23.0704,-0.0175046
0.666126,0.64475,-23.1671,-0.0125996
0.666601,0.644426,-23.2638,-0.0169335
0.666963,0.644086,-23.3605,-0.0129015
0.667204,0.643732,-23.4571,-0.00860188
0.667305,0.643364,-23.5537,-0.00358535
0.667525,0.642992,-23.6502,-0.00786
0.667641,0.642608,-23.7467,-0.00413202
0.667648,0.642213,-23.8431,-0.00023644
0.667572,0.641809,-23.9395,0.00270631
0.667389,0.641397,-24.0358,0.00650994
0.667343,0.640985,-24.1321,0.00163143
0.667212,0.640565,-24.2283,0.0046829
0.666989,0.640138,-24.3245,0.00796938
0.666697,0.639706,-24.4206,0.0103926
0.666313,0.639269,-24.5167,0.0136885
0.66607,0.638835,-24.6126,0.00869275
0.665753,0.638396,-24.7086,0.0112797
0.665358,0.637952,-24.8045,0.014101
0.664865,0.637506,-24.9003,0.0175599
0.664503,0.637063,-24.9961,0.0129296
0.664073,0.636618,-25.0918,0.0153348
0.663571,0.63617,-25.1874,0.0178873
0.663021,0.635722,-25.283,0.0196119
0.662402,0.635273,-25.3785,0.0220757
0.661918,0.634831,-25.474,0.0172432
0.661382,0.634388,-25.5694,0.0191186
0.660787,0.633945,-25.6648,0.0212071
0.660154,0.633503,-25.7601,0.0225953
0.659463,0.633062,-25.8553,0.0246419
0.658901,0.632629,-25.9505,0.0200147
0.658296,0.632197,-26.0457,0.0215749
0.657642,0.631767,-26.1407,0.0233227
0.656924,0.631338,-26.2358,0.0255991
0.656324,0.630916,-26.3307,0.0213843
0.655683,0.630497,-26.4257,0.0228516
0.654999,0.63008,-26.5205,0.0243934
0.654288,0.629666,-26.6153,0.02534
0.653536,0.629256,-26.7101,0.0268205
0.6529,0.628854,-26.8048,0.0226667
0.652235,0.628456,-26.8994,0.0237256
0.651535,0.62806,-26.994,0.0249644
0.650788,0.627668,-27.0886,0.026627
0.650145,0.627285,-27.1831,0.022918
0.649474,0.626905,-27.2775,0.0239171
0.648773,0.626529,-27.3719,0.0250053
0.648055,0.626157,-27.4663,0.0255939
0.647309,0.62579,-27.5606,0.026613
0.646664,0.625432,-27.6548,0.0229882
0.645999,0.625077,-27.749,0.0237007
0.645311,0.624727,-27.8432,0.0245414
0.644611,0.624382,-27.9373,0.0249507
