x0,x1,x2,u
-0.130633,-0.10307,-1.38916,-0.00656605
-0.130445,-0.102629,-1.37261,-0.00670624
-0.130252,-0.102184,-1.35612,-0.00686026
-0.130056,-0.101735,-1.33971,-0.00700188
-0.129855,-0.101283,-1.32337,-0.0071497
-0.129651,-0.100826,-1.3071,-0.00729561
-0.129442,-0.100364,-1.29091,-0.00744486
-0.129229,-0.0998992,-1.27479,-0.00758839
-0.129012,-0.0994299,-1.25874,-0.00773811
-0.128791,-0.0989565,-1.24277,-0.00788307
-0.128566,-0.098479,-1.22688,-0.00802946
-0.128337,-0.0979974,-1.21106,-0.00817251
-0.128103,-0.0975117,-1.19532,-0.00832605
-0.127866,-0.0970219,-1.17966,-0.0084672
-0.127624,-0.096528,-1.16407,-0.0086174
-0.127378,-0.09603,-1.14857,-0.00876141
-0.127129,-0.0955279,-1.13314,-0.00890923
-0.126875,-0.0950217,-1.11779,-0.00905561
-0.126617,-0.0945114,-1.10253,-0.00920391
-0.126354,-0.093997,-1.08735,-0.00934839
-0.126088,-0.0934785,-1.07225,-0.00949621
-0.125818,-0.0929559,-1.05723,-0.00963926
-0.125543,-0.0924292,-1.0423,-0.00979185
-0.125265,-0.0918984,-1.02745,-0.00993824
-0.124982,-0.0913635,-1.01269,-0.0100794
-0.124695,-0.0908245,-0.998014,-0.010232
-0.124404,-0.0902815,-0.983424,-0.0103736
-0.124109,-0.0897343,-0.96892,-0.0105224
-0.12381,-0.089183,-0.954505,-0.0106673
-0.123506,-0.0886276,-0.940178,-0.0108171
-0.123199,-0.0880682,-0.92594,-0.010962
-0.122888,-0.0875046,-0.911792,-0.0111089
-0.122572,-0.086937,-0.897734,-0.0112567
-0.122252,-0.0863652,-0.883768,-0.0114026
-0.121928,-0.0857894,-0.869893,-0.0115461
-0.1216,-0.0852094,-0.85611,-0.0116968
-0.121268,-0.0846254,-0.842421,-0.0118413
-0.120932,-0.0840373,-0.828825,-0.0119882
-0.120592,-0.0834451,-0.815324,-0.0121336
-0.120247,-0.0828488,-0.801918,-0.0122819
-0.119899,-0.0822484,-0.788607,-0.0124278
-0.119546,-0.0816439,-0.775393,-0.0125751
-0.119189,-0.0810353,-0.762276,-0.0127211
-0.118829,-0.0804226,-0.749257,-0.0128689
-0.118464,-0.0798058,-0.736336,-0.0130124
-0.118095,-0.079185,-0.723514,-0.0131626
-0.117721,-0.07856,-0.710792,-0.0133047
-0.117344,-0.077931,-0.69817,-0.013454
-0.116963,-0.0772979,-0.685649,-0.0136023
-0.116577,-0.0766607,-0.673229,-0.0137453
-0.116188,-0.0760194,-0.660912,-0.0138936
-0.115794,-0.075374,-0.648698,-0.0140376
-0.115396,-0.0747245,-0.636588,-0.0141869
-0.114994,-0.0740709,-0.624581,-0.0143318
-0.114588,-0.0734133,-0.61268,-0.0144787
-0.114178,-0.0727515,-0.600885,-0.0146241
-0.113764,-0.0720857,-0.589195,-0.014771
-0.113345,-0.0714158,-0.577613,-0.0149159
-0.112923,-0.0707418,-0.566138,-0.0150647
-0.112496,-0.0700637,-0.554771,-0.0152097
-0.112066,-0.0693815,-0.543514,-0.0153556
-0.111631,-0.0686953,-0.532366,-0.0155025
-0.111192,-0.0680049,-0.521328,-0.0156488
-0.110749,-0.0673105,-0.5104,-0.0157945
-0.110302,-0.066612,-0.499585,-0.0159414
-0.109851,-0.0659094,-0.488882,-0.0160868
-0.109396,-0.0652027,-0.478291,-0.0162339
-0.108937,-0.064492,-0.467814,-0.0163779
-0.108473,-0.0637771,-0.457451,-0.0165269
-0.108005,-0.0630582,-0.447203,-0.0166709
-0.107534,-0.0623352,-0.437071,-0.0168178
-0.107058,-0.0616081,-0.427055,-0.016964
-0.106578,-0.0608769,-0.417155,-0.0171096
-0.106094,-0.0601416,-0.407373,-0.0172558
-0.105606,-0.0594023,-0.397709,-0.0174019
-0.105114,-0.0586589,-0.388164,-0.0175474
-0.104618,-0.0579114,-0.378738,-0.0176938
-0.104118,-0.0571598,-0.369432,-0.0178397
-0.103613,-0.0564042,-0.360247,-0.0179846
-0.103105,-0.0556444,-0.351184,-0.0181313
-0.102592,-0.0548806,-0.342242,-0.0182767
-0.102076,-0.0541127,-0.333424,-0.0184233
-0.101555,-0.0533407,-0.324728,-0.018568
-0.10103,-0.0525647,-0.316157,-0.0187142
-0.100501,-0.0517845,-0.307711,-0.0188606
-0.099968,-0.0510003,-0.299389,-0.0190058
-0.0994309,-0.050212,-0.291194,-0.0191519
-0.0988897,-0.0494197,-0.283126,-0.0192974
